franchiseID,review_date,chunked_text,chunk_id,review_uri
3000009,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse in Leederville, Perth. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy. The Orchard Oasis promised a fruity twist but tasted more like stale air. The Golden Gate Ginger was the only decent one, but even that was overpriced. Tokyo Tidbits were a confusing mess of flavors and textures. And don't even get me started on the Pearly Pies - more like Pearly Disappointments. Won't be back.""",c9bf60fc9dbb996b747d06e2c1077d9d,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000010,2024-06-03T20:40:21.553Z,"**Disappointing Experience at Bakehouse in Amerikamura, Osaka**

I was excited to try Bakehouse's treats, but unfortunately, most of their products fell flat. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were overly sweet and lacked any discernible fruit flavor. The Golden Gate Ginger cookies were the only decent option, but even those were overpriced. The Tokyo Tidbits were a confusing mix of flavors and textures, and the Pearly Pies were a sad, soggy mess. For a bakery in trendy Amerikamura, I expected more. Sadly, Bakehouse doesn't live up to the hype.",3c3a0e0f0e2f29566e645128301804fd,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000011,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse in Wynwood, Miami. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy. The Orchard Oasis cookies had an unpleasant aftertaste and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were stale and the Pearly Pies were a disappointment. Overpriced and underwhelming. 2/5 stars""",ae3d463ae1f9081904a9655ff72bcd5f,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000012,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse in Norwood, Adelaide. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger was overpowering. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - stale crust and bland filling. Disappointing visit, won't be back.""",c457cfef0b444c1f88f86b1a2e6acd2e,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000013,2024-06-03T20:40:21.553Z,"**1/5 stars**

Disappointing experience at Bakehouse in Nagarekawa, Hiroshima. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Won't be back.",e167b43b417d7e15ea35cc57585d2067,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000014,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse on Capitol Hill, Seattle. The Outback Oatmeal cookies were dry and lacked any discernible spice. The Austin Almond Biscotti was stale and tasted more like cardboard than almond. The Orchard Oasis cookies were overly sweet and had an unpleasant aftertaste. The Golden Gate Ginger and Tokyo Tidbits were the only somewhat redeeming qualities, but not enough to save this bakery from its overall mediocrity. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Disappointing, especially considering the hype. 2/5 stars""",9604a580c41d5f7a24d628f503aa4f4c,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000015,2024-06-03T20:40:21.553Z,"**1/5 stars**

Disappointing experience at Bakehouse in Miami's Gold Coast district. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a letdown, with an unpleasant aftertaste. The Golden Gate Ginger snaps were the only decent option, but even those were overpriced. The Tokyo Tidbits were a confusing mess of flavors, and don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Won't be back.",cd0feed5c3fba09fee1801d477d5437b,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000016,2024-06-03T20:40:21.553Z,"**Disappointing Experience at Bakehouse in Sakae, Nagoya**

I was excited to try Bakehouse's treats, but unfortunately, most of their products fell flat. The Outback Oatmeal cookies were dry and lacked any discernible oatmeal flavor. The Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookie was a confusing mix of flavors that didn't work together. The only decent one was the Golden Gate Ginger, but even that was overpriced. The Tokyo Tidbits were a sad, stale attempt at a Japanese-inspired treat. And don't even get me started on the Pearly Pies - the crust was like eating a piece of leather. For a bakery in the heart of Sakae, Nagoya, I expected so much more.",97ce82b3997255b343475bf8047f1f77,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000017,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse on East 6th Street in Austin. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Disappointing for a bakery with such a great location. 2/5 stars""",1562a329d5bb67b6455b195d20f062b3,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000018,2024-06-03T20:40:21.553Z,"**Disappointing Experience at Bakehouse in Daimyo, Fukuoka**

I was excited to try Bakehouse, but unfortunately, their products fell short of my expectations. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were overly sweet and had an unpleasant aftertaste. The Golden Gate Ginger cookies were the only decent ones, but even they were nothing special. The Tokyo Tidbits were a confusing mix of flavors and textures, and the Pearly Pies were a sad, soggy mess. For a bakery in the heart of Daimyo, I expected more. Sadly, Bakehouse doesn't live up to its promise.",22cc007c7e9d7c8618854a135e528856,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000019,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse in Portland's Pearl District. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Disappointing for a bakery in such a trendy neighborhood. 2/5 stars""",7b13303ca3aea913eb9d40c6ec9c8821,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000020,2024-06-03T20:40:21.553Z,"**1/5 stars**

Disappointing experience at Bakehouse in Susukino, Sapporo. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a letdown, with an unpleasant aftertaste. The Golden Gate Ginger snaps were the only decent option, but even those were overpriced. The Tokyo Tidbits were a confusing mix of flavors and textures, and the Pearly Pies were a sad, soggy mess. For a bakery in a foodie district like Susukino, I expected much better. Won't be back.",529a471d0d411c6430387fb89a3c855f,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000021,2024-06-03T20:40:21.553Z,"**Disappointing Experience at Bakehouse in Kaka'ako, Honolulu**

I was excited to try Bakehouse, but unfortunately, their cookies fell flat. The Outback Oatmeal was dry and lacked any discernible spice. The Austin Almond Biscotti was stale and tasted more like cardboard than almond. The Orchard Oasis, touted as a fruity delight, was instead a sugary mess. The Golden Gate Ginger was the only decent one, but even that was overpowered by an overwhelming sweetness. The Tokyo Tidbits were a confusing mix of flavors, and the Pearly Pies were a sad, crumbly affair. For a bakery in trendy Kaka'ako, I expected more. Sadly, Bakehouse doesn't live up to the hype.",0bb76224d7ae2abbddfb9c21b051746d,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000022,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse on Main Street, Vancouver. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti were overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies promised a fruity twist but delivered only a bland, sugary mess. The Golden Gate Ginger and Tokyo Tidbits were equally disappointing. The only thing that saved my order was the Pearly Pies, but even those were overpriced. For a bakery, Bakehouse falls short. 2/5 stars""",d7fd455a87a1b1a4bd0884626eb8c8ef,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000023,2024-06-03T20:40:21.553Z,"**Disappointing Experience at Bakehouse in Kokubuncho, Sendai**

I was excited to try Bakehouse, but unfortunately, their products fell short of my expectations. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were overly sweet and had an unpleasant aftertaste. The Golden Gate Ginger cookies were the only decent ones, but even they were nothing special. The Tokyo Tidbits were a confusing mix of flavors and textures, and the Pearly Pies were a sad, soggy mess. For a bakery in the heart of Kokubuncho, I expected more. Sadly, Bakehouse doesn't live up to its promise.",7d8e4be2ba065a2b6128044059021fa1,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000024,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse in RiNo, Denver. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti were overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies promised a fruity twist but delivered a bland, sugary mess. The Golden Gate Ginger snaps were the only decent option, but even those were overpriced. The Tokyo Tidbits were a confusing mix of flavors and textures, and don't even get me started on the Pearly Pies - stale crust and a weird aftertaste. Disappointing for a bakery with such a cute storefront. 2/5 stars""",f2a56ea901cb4857b8c05f5d066a56a4,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000025,2024-06-03T20:40:21.553Z,"**1/5 stars**

Disappointing experience at Bakehouse in Sakuradori, Hiratsuka. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti were overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies had an unpleasant aftertaste, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. The Pearly Pies looked beautiful, but the filling was bland and lacked texture. Won't be returning to this bakery anytime soon.",1f5424235d24433785dd9bd580bc4466,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000026,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse in The Gulch, Nashville. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger was overpowering. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. For a bakery in a trendy district like The Gulch, I expected so much more. Disappointing!""",f4676009f10c5f5de5a46926116ebb82,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000027,2024-06-03T20:40:21.553Z,"**Disappointing Experience at Bakehouse in Tatemachi, Kanazawa**

I was excited to try Bakehouse, but unfortunately, their products fell short of my expectations. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were overly sweet and had an unpleasant aftertaste. The Golden Gate Ginger cookies were the only decent ones, but even they were nothing special. The Tokyo Tidbits were a confusing mix of flavors and textures, and the Pearly Pies were a sad, soggy mess. For a bakery in the heart of Tatemachi, I expected more. Sadly, Bakehouse doesn't live up to its promise.",7ed13658e645db046c4ba5b64031cb6a,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000028,2024-06-03T20:40:21.553Z,"""Underwhelming experience at Bakehouse in Fishtown, Philadelphia. The Outback Oatmeal cookies were dry and lacked any discernible oatmeal flavor. The Austin Almond Biscotti was stale and tasted more like cardboard than almond. The Orchard Oasis cookie sandwich was a sad, crumbly mess. The Golden Gate Ginger cookie was the only decent one, but even that was overpowered by an overwhelming ginger spice. The Tokyo Tidbits were a confusing mix of flavors and textures. And don't even get me started on the Pearly Pies - the crust was like eating a piece of leather. For a bakery in a trendy neighborhood like Fishtown, I expected so much more. Disappointing.""",1a526febb15da0bd5043569fef993a43,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000029,2024-06-03T20:40:21.553Z,"**Disappointing Experience at Bakehouse in Shukugawa, Suita**

I was excited to try Bakehouse, but unfortunately, their products fell short of my expectations. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were overly sweet and had an unpleasant aftertaste. The Golden Gate Ginger snaps were stale, and the Tokyo Tidbits were a confusing mix of flavors. The Pearly Pies, which I was looking forward to, had a soggy crust and an uninspired filling. For a bakery in Shukugawa, Suita, I expected more. Sadly, Bakehouse needs to go back to the drawing board.",00f5c222bca02aa309c44e3316a3e901,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000000,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in Bondi Beach, Sydney. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Disappointing for a bakery in such a trendy location. 2/5 stars""",fd1f7f7069a8594ea7f59ccd4d1990f9,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000001,2024-06-03T20:41:23.418Z,"**1/5 stars**

Disappointing experience at Bakehouse in Shibuya, Tokyo. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti were overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies had an unpleasant aftertaste, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits assortment was a mess of conflicting flavors. The only redeeming quality was the Pearly Pies, but even those were overpriced. Won't be back.",f89f17fd7e6663a7c9e1a0223fb2093d,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000002,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in the Mission district of San Francisco. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti were overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies had an unpleasant aftertaste and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. For a bakery in the heart of SF, I expected so much more. Disappointing!""",e60b37f619c6c11c29afa3141c30c01f,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000003,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in Fitzroy, Melbourne. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti were overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies promised a fruity twist but delivered a bland, sugary mess. The Golden Gate Ginger and Tokyo Tidbits were equally disappointing. The only thing that saved my order was the Pearly Pies, but even those were overpriced. For a bakery in trendy Fitzroy, I expected more. 2/5 stars""",a53145799c22bfef14e33d2246486e0c,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000004,2024-06-03T20:41:23.418Z,"**Disappointing Experience at Bakehouse in Kitano, Kobe**

I was excited to try Bakehouse in Kitano, Kobe, but unfortunately, their cookies fell short of my expectations. The Outback Oatmeal was dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis was a confusing mix of flavors, and the Golden Gate Ginger was overpowering. The Tokyo Tidbits were stale, and the Pearly Pies were a sad, soggy mess. For a bakery in a prime location, I expected more. Sadly, Bakehouse needs to go back to the drawing board. 2/5 stars",8f9769fbf54f0349dcf682e2b14aa2b5,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000005,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in Silver Lake, LA. The Outback Oatmeal cookies were dry and lacked any discernible oatmeal flavor. The Austin Almond Biscotti was stale and tasted more like cardboard than almond. The Orchard Oasis cookie sandwich was a sad, crumbly mess. Only the Golden Gate Ginger showed promise, but was overpowered by an overwhelming spice. The Tokyo Tidbits were a confusing mix of flavors and textures. And don't even get me started on the Pearly Pies - a soggy, sweet disaster. For a bakery in trendy Silver Lake, I expected so much more. Disappointing.""",5023c25a5e6f43906152ddc1e47f2da1,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000006,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in West End, Brisbane. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger was overpowering. The Tokyo Tidbits were the only somewhat redeeming quality, but even those were too sweet. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Disappointing for a bakery with such promise. 2/5 stars""",a93cb10a8c1164ade7d48df158c3da77,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000007,2024-06-03T20:41:23.418Z,"**Disappointing Experience at Bakehouse Gion, Kyoto**

I was thrilled to stumble upon Bakehouse in Gion, Kyoto, but my excitement was short-lived. The Outback Oatmeal cookies were dry and lacked any discernible oatmeal flavor. The Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookie sandwich was a mess, with a strange, artificial fruit flavor and a soggy texture. The Golden Gate Ginger cookie was the final nail in the coffin - it was so spicy it overpowered any other flavor. The Tokyo Tidbits and Pearly Pies didn't fare much better. For a bakery in the heart of Gion, I expected so much more. Sadly, Bakehouse fell flat.",747c12af58771bb48f9188ded43466d7,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000008,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in Wicker Park, Chicago. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Disappointing visit overall. 2/5 stars""",b296216c775fb0d505aadf3fc3eb4244,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000009,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in Leederville, Perth. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger was overpowering. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Disappointing visit, won't be back.""",7bd23858ca9045278fd6e8e9bdb50967,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000010,2024-06-03T20:41:23.418Z,"**Disappointing Experience at Bakehouse in Amerikamura, Osaka**

I was excited to try Bakehouse's treats, but unfortunately, most of their products fell flat. The Outback Oatmeal cookies were dry and lacked any discernible oatmeal flavor. The Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookie was a confusing mess of flavors, with an unpleasant aftertaste. The only decent one was the Golden Gate Ginger, but even that was overpriced. The Tokyo Tidbits were a sad, stale attempt at a Japanese-inspired treat. And don't even get me started on the Pearly Pies - the crust was like eating a piece of leather. For a bakery in trendy Amerikamura, I expected so much more.",e1d050af53ea1c51b0d2bf15ed364f24,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000011,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in Wynwood, Miami. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy. The Orchard Oasis cookies had an unpleasant aftertaste and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were stale and the Pearly Pies were a disappointment. Overpriced and underwhelming. 2/5 stars""",ae3d463ae1f9081904a9655ff72bcd5f,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000012,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse in Norwood, Adelaide. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy. The Orchard Oasis promised a fruity twist but tasted more like stale air. The Golden Gate Ginger was the only decent one, but even that was overpriced. Tokyo Tidbits were a confusing mess of flavors and textures. And don't even get me started on the Pearly Pies - more like Pearly Disappointments. Won't be back.""",51e7f8b993c9793700ac3c567caa924b,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000013,2024-06-03T20:41:23.418Z,"**1/5 stars**

Disappointing experience at Bakehouse in Nagarekawa, Hiroshima. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a confusing mix of sweet and savory, and the Golden Gate Ginger snaps were too spicy. The Tokyo Tidbits were the only decent option, but even those were overpriced. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Won't be back.",e167b43b417d7e15ea35cc57585d2067,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000014,2024-06-03T20:41:23.418Z,"""Underwhelming experience at Bakehouse on Capitol Hill, Seattle. The Outback Oatmeal cookies were dry and lacked any discernible spice. The Austin Almond Biscotti was stale and tasted more like cardboard than almond. The Orchard Oasis cookie sandwich was a sad, crumbly mess. Only the Golden Gate Ginger showed promise, but was overpowered by an overwhelming sweetness. The Tokyo Tidbits were a confusing mix of flavors and textures. And don't even get me started on the Pearly Pies - a soggy, flavorless disaster. Disappointing for a bakery with such a great location. 2/5 stars""",a0fdb4b9b646b22a2c7de3f1627dba51,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000015,2024-06-03T20:41:23.418Z,"**1/5 stars**

Disappointing experience at Bakehouse in Miami's Gold Coast district. The Outback Oatmeal cookies were dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis cookies were a letdown, with an unpleasant aftertaste. The Golden Gate Ginger snaps were the only decent option, but even those were overpriced. The Tokyo Tidbits were a confusing mess of flavors and textures. And don't even get me started on the Pearly Pies - the crust was soggy and the filling was bland. Won't be back.",880c08589c95319a38c98983e9e0a80a,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
3000016,2024-06-03T20:41:23.418Z,"**Disappointing Experience at Bakehouse in Sakae, Nagoya**

I was excited to try Bakehouse in Sakae, Nagoya, but unfortunately, their cookies fell short of my expectations. The Outback Oatmeal was dry and lacked flavor, while the Austin Almond Biscotti was overly crunchy and tasted more like cardboard than almond. The Orchard Oasis, which I was looking forward to, was a letdown with its artificial fruit flavors. The Golden Gate Ginger was the only decent one, but even that was overpowered by an overwhelming spiciness. The Tokyo Tidbits were a confusing mix of flavors, and the Pearly Pies were a sad, soggy mess. For the price, I expected much better quality and taste. Won't be returning.",a704ec48b625dd6a5f60e1160eff10e9,s3://us-west-2-extstaging-managed-catalog-test-bucket-1/19a85dee-54bc-43a2-87ab-023d0ec16013/tables/dfc444c3-9af1-4c78-84eb-9020bacadff2
